taxon	Feature ID	Taxon
Monachus monachus	MG570474.1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Monachus;Monachus monachus;NA
Monopterus albus	KP779622.1	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA
Monopterus albus	LC579393.1	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA
Monopterus albus	MZ157402.1	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA
Monopterus albus	NC_003192.1	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA
Monopterus albus	OM736804.1	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA
Monotaxis grandoculis	NC_010957.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Monotaxis;Monotaxis grandoculis;NA
Moolgarda cunnesius	JF911717.2	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda cunnesius;NA
Moolgarda cunnesius	KF374990.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda cunnesius;NA
Moolgarda engeli	KF374991.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda engeli;NA
Moolgarda engeli	LC720142.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda engeli;NA
Moolgarda pedaraki	LC458116.2	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda pedaraki;NA
Moolgarda perusii	KF374992.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda perusii;NA
Mordacia mordax	KY798444.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Mordacia;Mordacia mordax;NA
Mordacia praecox	NC_069308.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Mordacia;Mordacia praecox;NA
Morone americana	NC_030281.1	Eukaryota;Chordata;Actinopteri;NA;Moronidae;Morone;Morone americana;NA
Morone americana	OR095015.1	Eukaryota;Chordata;Actinopteri;NA;Moronidae;Morone;Morone americana;NA
Morone chrysops	AF055589.1	Eukaryota;Chordata;Actinopteri;NA;Moronidae;Morone;Morone chrysops;NA
Morone chrysops	AY372812.1	Eukaryota;Chordata;Actinopteri;NA;Moronidae;Morone;Morone chrysops;NA
Morone saxatilis	NC_014353.1	Eukaryota;Chordata;Actinopteri;NA;Moronidae;Morone;Morone saxatilis;NA
Moxostoma macrolepidotum	MW856876.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Catostomidae;Moxostoma;Moxostoma macrolepidotum;NA
Mugil bananensis	KF374972.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil bananensis;NA
Mugil capurrii	KF374973.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil capurrii;NA
Mugil cephalus	AP002931.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil cephalus	DQ225772.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil cephalus	EU715427.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil cephalus	JQ972916.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil cephalus	KF374976.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil cephalus	KP018403.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil cephalus	NC_003182.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA
Mugil curema	AF149999.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	DQ225769.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	DQ225770.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	EU715445.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	JQ996469.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	JQ996475.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	JQ996479.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	KF374975.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil curema	NC_017889.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA
Mugil hospes	JQ996493.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil hospes;NA
Mugil hospes	KF374977.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil hospes;NA
Mugil incilis	JQ996457.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil incilis;NA
Mugil incilis	JQ996463.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil incilis;NA
Mugil incilis	KF374978.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil incilis;NA
Mugil liza	EU715441.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA
Mugil liza	JQ972921.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA
Mugil liza	JQ972922.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA
Mugil liza	JQ972924.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA
Mugil liza	JQ996423.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA
Mugil liza	KF374980.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA
Mugil platanus	EU715428.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil platanus;NA
Mugil platanus	EU715430.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil platanus;NA
Mugil platanus	EU715432.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil platanus;NA
Mugil platanus	EU715434.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil platanus;NA
Mugil platanus	EU715440.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil platanus;NA
Mugil rubrioculus	JQ996485.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil rubrioculus;NA
Mugil rubrioculus	JQ996492.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil rubrioculus;NA
Mugil rubrioculus	KF374981.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil rubrioculus;NA
Mugil sp. LBP6128 29540	JQ996484.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil sp. LBP6128 29540;NA
Mugil thoburni	KF374983.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil thoburni;NA
Mugil trichodon	JQ996455.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil trichodon;NA
Mugil trichodon	KF374982.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil trichodon;NA
Mulloidichthys flavolineatus	MH248237.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mulloidichthys;Mulloidichthys flavolineatus;NA
Mulloidichthys flavolineatus	OP035107.2	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mulloidichthys;Mulloidichthys flavolineatus;NA
Mulloidichthys martinicus	OP056954.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mulloidichthys;Mulloidichthys martinicus;NA
Mulloidichthys vanicolensis	NC_024188.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mulloidichthys;Mulloidichthys vanicolensis;NA
Mullus auratus	MH377816.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mullus;Mullus auratus;NA
Mullus surmuletus	NC_052759.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mullus;Mullus surmuletus;NA
Muraena helena	EU921681.1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Muraena;Muraena helena;NA
Muraenesox cinereus	AF417318.1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenesocidae;Muraenesox;Muraenesox cinereus;NA
Muraenesox cinereus	KF681795.1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenesocidae;Muraenesox;Muraenesox cinereus;NA
Muraenesox cinereus	MT571331.1	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenesocidae;Muraenesox;Muraenesox cinereus;NA
Mustelus canis	MH377793.1	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus canis;NA
Mustelus canis	MH377794.1	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus canis;NA
Mycteroperca acutirostris	NC_088013.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca acutirostris;NA
Mycteroperca bonaci	AY949449.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca bonaci;NA
Mycteroperca bonaci	OP035077.2	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca bonaci;NA
Mycteroperca fusca	AY949448.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca fusca;NA
Mycteroperca interstitialis	AY949359.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca interstitialis;NA
Mycteroperca microlepis	AY949373.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca microlepis;NA
Mycteroperca microlepis	OP056885.2	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca microlepis;NA
Mycteroperca olfax	AY949360.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca olfax;NA
Mycteroperca prionura	AY949361.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca prionura;NA
Mycteroperca rosacea	AY949350.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca rosacea;NA
Mycteroperca rubra	AY949364.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca rubra;NA
Mycteroperca venenosa	AY949419.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca venenosa;NA
Mycteroperca xenarcha	AY949445.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca xenarcha;NA
Myliobatis californica	KM364985.1	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica;NA
Myliobatis freminvillei	MH377788.1	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis freminvillei;NA
Mylocheilus caurinus	NC_013763.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Mylocheilus;Mylocheilus caurinus;NA
Mylopharyngodon piceus	NC_011141.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Mylopharyngodon;Mylopharyngodon piceus;NA
Myoxocephalus polyacanthocephalus	KM057974.1	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus;NA
Myripristis amaena	LC578995.2	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis amaena;NA
Myripristis amaena	OP035109.1	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis amaena;NA
Myripristis berndti	NC_003189.1	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis berndti;NA
Mystus vittatus	NC_032082.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Bagridae;Mystus;Mystus vittatus;NA
Myzopsetta ferruginea	MH377825.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Myzopsetta;Myzopsetta ferruginea;NA
Myzopsetta proboscidea	NC_082770.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Myzopsetta;Myzopsetta proboscidea;NA
Nandus nandus	AP006809.1	Eukaryota;Chordata;Actinopteri;Anabantiformes;Nandidae;Nandus;Nandus nandus;NA
Nanocassiope alcocki	HM851388.1	Eukaryota;Arthropoda;Malacostraca;Decapoda;Xanthidae;Nanocassiope;Nanocassiope alcocki;NA
Naso unicornis	LC278265.2	Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Naso;Naso unicornis;NA
Negaprion brevirostris	NC_072260.1	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Negaprion;Negaprion brevirostris;NA
Negaprion brevirostris	OQ476208.1	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Negaprion;Negaprion brevirostris;NA
Nemadactylus bergi	NC_088014.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Cheilodactylidae;Nemadactylus;Nemadactylus bergi;NA
Nematalosa come	KC466693.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa come;NA
Nematalosa erebi	KY798447.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa erebi;NA
Nematalosa japonica	AP009142.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa japonica;NA
Nematalosa japonica	LC672484.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa japonica;NA
Nematalosa nasus	KC466692.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa nasus;NA
Nematistius pectoralis	FJ374786.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Nematistiidae;Nematistius;Nematistius pectoralis;NA
Nemipterus bipunctatus	MH248251.1	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus bipunctatus;NA
Nemipterus furcosus	LC549804.1	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus furcosus;NA
Nemipterus hexodon	NC_049150.1	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus hexodon;NA
Nemipterus japonicus	NC_023972.1	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus japonicus;NA
Nemipterus virgatus	NC_027734.1	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus virgatus;NA
Neochelon falcipinnis	KF374987.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Neochelon;Neochelon falcipinnis;NA
Neogobius melanostomus	MW856835.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Neogobius;Neogobius melanostomus;NA
Neogobius melanostomus	NC_052757.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Neogobius;Neogobius melanostomus;NA
Neomonachus schauinslandi	AM181022.1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Neomonachus;Neomonachus schauinslandi;NA
Neomonachus tropicalis	MK397764.1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Neomonachus;Neomonachus tropicalis;NA
Neomyxus leuciscus	KF374988.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Neomyxus;Neomyxus leuciscus;NA
Neophoca cinerea	AM181020.1	Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Neophoca;Neophoca cinerea;NA
Neoraja caerulea	EF100178.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Neoraja;Neoraja caerulea;NA
Neoraja iberica	MW377218.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Neoraja;Neoraja iberica;NA
Nesiarchus nasutus	NC_022490.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Nesiarchus;Nesiarchus nasutus;NA
Nezumia bairdii	KX929910.1	Eukaryota;Chordata;Actinopteri;Gadiformes;Macrouridae;Nezumia;Nezumia bairdii;NA
Nicholsina usta	AY279624.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Nicholsina;Nicholsina usta;NA
Notacanthus chemnitzii	AP002975.2	Eukaryota;Chordata;Actinopteri;Notacanthiformes;Notacanthidae;Notacanthus;Notacanthus chemnitzii;NA
Notamacropus agilis	AF027986.2	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus agilis;NA
Notolabrus fucicola	KY815320.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Notolabrus;Notolabrus fucicola;NA
Notolabrus gymnogenis	AY279625.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Notolabrus;Notolabrus gymnogenis;NA
Notolabrus tetricus	AJ810143.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Notolabrus;Notolabrus tetricus;NA
Notopterus notopterus	AP008925.1	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Notopteridae;Notopterus;Notopterus notopterus;NA
Notopterus notopterus	NC_012713.1	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Notopteridae;Notopterus;Notopterus notopterus;NA
Notorynchus cepedianus	NC_022731.1	Eukaryota;Chordata;Chondrichthyes;Hexanchiformes;Hexanchidae;Notorynchus;Notorynchus cepedianus;NA
Novaculichthys taeniourus	AY279627.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Novaculichthys;Novaculichthys taeniourus;NA
Novaculoides macrolepidotus	AY279626.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Novaculoides;Novaculoides macrolepidotus;NA
Ocyphaps lophotes	EF373300.1	Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Ocyphaps;Ocyphaps lophotes;NA
Ocyurus chrysurus	NC_088015.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Ocyurus;Ocyurus chrysurus;NA
Ocyurus chrysurus	OP035100.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Ocyurus;Ocyurus chrysurus;NA
Odax pullus	AY279661.1	Eukaryota;Chordata;Actinopteri;Labriformes;Odacidae;Odax;Odax pullus;NA
Odaxothrissa losera	AP011595.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Odaxothrissa;Odaxothrissa losera;NA
Odaxothrissa vittata	DQ912061.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Odaxothrissa;Odaxothrissa vittata;NA
Odobenus rosmarus	GU174604.1	Eukaryota;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;NA
Odobenus rosmarus rosmarus	NC_004029.2	Eukaryota;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Odobenus rosmarus rosmarus
Odocoileus virginianus	JN632673.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Odocoileus;Odocoileus virginianus;NA
Odocoileus virginianus	KM612274.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Odocoileus;Odocoileus virginianus;NA
Odocoileus virginianus	KM612276.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Odocoileus;Odocoileus virginianus;NA
Odocoileus virginianus	NC_015247.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Odocoileus;Odocoileus virginianus;NA
Odocoileus virginianus cariacou	KX381578.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Cervidae;Odocoileus;Odocoileus virginianus;Odocoileus virginianus cariacou
Odontanthias borbonius	LC710278.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Odontanthias;Odontanthias borbonius;NA
Odonus niger	KT600958.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Odonus;Odonus niger;NA
Odonus niger	NC_011938.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Odonus;Odonus niger;NA
Oedalechilus labeo	JF911712.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus labeo;NA
Oedalechilus labiosus	KF375008.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus labiosus;NA
Oedalechilus labiosus	KP018402.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus labiosus;NA
Okamejei acutispina	AF448009.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Okamejei;Okamejei acutispina;NA
Okamejei hollandi	KP756687.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Okamejei;Okamejei hollandi;NA
Okamejei kenojei	AY525783.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Okamejei;Okamejei kenojei;NA
Okamejei meerdervoortii	KF953911.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Okamejei;Okamejei meerdervoortii;NA
Omegophora armilla	AP011936.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Omegophora;Omegophora armilla;NA
Ommatophoca rossii	AY377287.1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Ommatophoca;Ommatophoca rossii;NA
Ompok pabda	NC_042212.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Siluridae;Ompok;Ompok pabda;NA
Oncorhynchus clarkii	NC_066908.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii;NA
Oncorhynchus clarkii henshawi	NC_006897.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii;Oncorhynchus clarkii henshawi
Oncorhynchus clarkii lewisi	MG924482.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii;Oncorhynchus clarkii lewisi
Oncorhynchus clarkii stomias	KP013107.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii;Oncorhynchus clarkii stomias
Oncorhynchus clarkii virginalis	MW300343.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii;Oncorhynchus clarkii virginalis
Oncorhynchus gilae	MW300334.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gilae;NA
Oncorhynchus gilae apache	MW300342.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gilae;Oncorhynchus gilae apache
Oncorhynchus gorbuscha	NC_010959.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha;NA
Oncorhynchus keta	NC_017838.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;NA
Oncorhynchus keta	OL339394.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;NA
Oncorhynchus kisutch	NC_009263.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;NA
Oncorhynchus kisutch	OL477728.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;NA
Oncorhynchus masou	NC_009262.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus masou;NA
Oncorhynchus masou formosanus	NC_008745.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus masou;Oncorhynchus masou formosanus
Oncorhynchus masou ishikawae	NC_008746.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus masou;Oncorhynchus masou ishikawae
Oncorhynchus masou masou	NC_008747.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus masou;Oncorhynchus masou masou
Oncorhynchus mykiss	DQ288268.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;NA
Oncorhynchus mykiss	KP085590.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;NA
Oncorhynchus mykiss	MF621750.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;NA
Oncorhynchus mykiss gairdneri	OK336457.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;Oncorhynchus mykiss gairdneri
Oncorhynchus mykiss irideus	OK040162.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;Oncorhynchus mykiss irideus
