taxon	Feature ID	Taxon
Plinia cauliflora	JN091387.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Plinia;Plinia cauliflora;NA;NA;NA
Plinia cauliflora	NC_039395.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Plinia;Plinia cauliflora;NA;NA;NA
Plukenetia volubilis	NC_058006.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Plukenetia;Plukenetia volubilis;NA;NA;NA
Plumeria obtusa	AF214409.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Apocynaceae;Plumeria;Plumeria obtusa;NA;NA;NA
Plumeria rubra	NC_046018.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Apocynaceae;Plumeria;Plumeria rubra;NA;NA;NA
Podocarpus elatus	JN001441.1	Eukaryota;Streptophyta;Pinopsida;Araucariales;Podocarpaceae;Podocarpus;Podocarpus elatus;NA;NA;NA
Polyscias fruticosa	HQ220370.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Araliaceae;Polyscias;Polyscias fruticosa;NA;NA;NA
Pometia pinnata	EU721154.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Pometia;Pometia pinnata;NA;NA;NA
Pometia pinnata	EU721239.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Pometia;Pometia pinnata;NA;NA;NA
Portulaca oleracea	KR738029.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Portulacaceae;Portulaca;Portulaca oleracea;NA;NA;NA
Portulaca oleracea	NC_036236.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Portulacaceae;Portulaca;Portulaca oleracea;NA;NA;NA
Pouteria caimito	NC_052730.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Pouteria;Pouteria caimito;NA;NA;NA
Pouteria campechiana	NC_033501.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Pouteria;Pouteria campechiana;NA;NA;NA
Pouteria macrophylla	DQ344326.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Pouteria;Pouteria macrophylla;NA;NA;NA
Prainea limpato	FJ917073.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Prainea;Prainea limpato;NA;NA;NA
Proboscidea louisiana	JQ322786.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Martyniaceae;Proboscidea;Proboscidea louisiana;NA;NA;NA
Prosopis cineraria	NC_049133.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Prosopis;Prosopis cineraria;NA;NA;NA
Prunus americana	AY500743.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus americana;NA;NA;NA
Prunus angustifolia	AY500749.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus angustifolia;NA;NA;NA
Prunus armeniaca	NC_043901.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus armeniaca;NA;NA;NA
Prunus avium	KT875768.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus avium	KT875774.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus avium	KT875780.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus avium	KT875786.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus avium	KT875787.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus avium	KT875788.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus avium	NC_044701.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium;NA;NA;NA
Prunus cerasifera	NC_068605.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus cerasifera;NA;NA;NA
Prunus cerasifera var. divaricata	AM282660.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus cerasifera;NA;Prunus cerasifera var. divaricata;NA
Prunus cerasus	NC_066420.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus cerasus;NA;NA;NA
Prunus domestica	NC_050959.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus domestica;NA;NA;NA
Prunus domestica subsp. insititia	AM282671.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus domestica;Prunus domestica subsp. insititia;NA;NA
Prunus dulcis	NC_034696.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus dulcis;NA;NA;NA
Prunus grayana	HQ243795.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus grayana;NA;NA;NA
Prunus grayana	HQ243796.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus grayana;NA;NA;NA
Prunus grayana	HQ243797.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus grayana;NA;NA;NA
Prunus grayana	LC568778.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus grayana;NA;NA;NA
Prunus kansuensis	NC_023956.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus kansuensis;NA;NA;NA
Prunus mira	HQ243829.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus mira;NA;NA;NA
Prunus mira	NC_040125.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus mira;NA;NA;NA
Prunus mume	NC_023798.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus mume;NA;NA;NA
Prunus munsoniana	AY500750.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus munsoniana;NA;NA;NA
Prunus nigra	AY500753.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus nigra;NA;NA;NA
Prunus nigra	HQ243836.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus nigra;NA;NA;NA
Prunus persica	NC_014697.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus persica;NA;NA;NA
Prunus persica var. nucipersica	OM720112.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus persica;NA;Prunus persica var. nucipersica;NA
Prunus pseudocerasus	NC_030599.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus pseudocerasus;NA;NA;NA
Prunus salicina	NC_047442.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus salicina;NA;NA;NA
Prunus salicina x Prunus armeniaca	NC_060490.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus salicina x Prunus armeniaca;NA;NA;NA
Prunus simonii	HQ243901.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus simonii;NA;NA;NA
Prunus spinosa	AM282680.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus spinosa;NA;NA;NA
Prunus spinosa	HQ243910.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus spinosa;NA;NA;NA
Prunus spinosa	HQ324008.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus spinosa;NA;NA;NA
Prunus tomentosa	NC_036394.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus tomentosa;NA;NA;NA
Prunus ussuriensis	NC_065730.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus ussuriensis;NA;NA;NA
Psidium cattleyanum	AB817363.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Psidium;Psidium cattleyanum;NA;NA;NA
Psidium cattleyanum	KC428589.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Psidium;Psidium cattleyanum;NA;NA;NA
Psidium guajava	KC428590.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Psidium;Psidium guajava;NA;NA;NA
Psidium guajava	NC_033355.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Psidium;Psidium guajava;NA;NA;NA
Psophocarpus tetragonolobus	NC_057457.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Psophocarpus;Psophocarpus tetragonolobus;NA;NA;NA
Pteridium aquilinum subsp. aquilinum	NC_014348.1	Eukaryota;Streptophyta;Polypodiopsida;Polypodiales;Dennstaedtiaceae;Pteridium;Pteridium aquilinum;Pteridium aquilinum subsp. aquilinum;NA;NA
Pteridium aquilinum subsp. decompositum	FJ784115.1	Eukaryota;Streptophyta;Polypodiopsida;Polypodiales;Dennstaedtiaceae;Pteridium;Pteridium aquilinum;Pteridium aquilinum subsp. decompositum;NA;NA
Pteridium aquilinum subsp. latiusculum	FJ784108.1	Eukaryota;Streptophyta;Polypodiopsida;Polypodiales;Dennstaedtiaceae;Pteridium;Pteridium aquilinum;Pteridium aquilinum subsp. latiusculum;NA;NA
Pteridium aquilinum subsp. pubescens	FJ784116.1	Eukaryota;Streptophyta;Polypodiopsida;Polypodiales;Dennstaedtiaceae;Pteridium;Pteridium aquilinum;Pteridium aquilinum subsp. pubescens;NA;NA
Pteridium aquilinum subsp. wightianum	MG944796.1	Eukaryota;Streptophyta;Polypodiopsida;Polypodiales;Dennstaedtiaceae;Pteridium;Pteridium aquilinum;Pteridium aquilinum subsp. wightianum;NA;NA
Pterocarpus indicus	NC_049082.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Pterocarpus;Pterocarpus indicus;NA;NA;NA
Pueraria montana	NC_060608.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Pueraria;Pueraria montana;NA;NA;NA
Pueraria montana var. lobata	AB685325.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Pueraria;Pueraria montana;NA;Pueraria montana var. lobata;NA
Pueraria montana var. thomsonii	NC_060607.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Pueraria;Pueraria montana;NA;Pueraria montana var. thomsonii;NA
Punica granatum	AY905483.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Lythraceae;Punica;Punica granatum;NA;NA;NA
Punica granatum	NC_035240.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Lythraceae;Punica;Punica granatum;NA;NA;NA
Pyrus communis	AM157400.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus communis;NA;NA;NA
Pyrus communis	NC_045336.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus communis;NA;NA;NA
Pyrus communis subsp. caucasica	KF486745.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus communis;Pyrus communis subsp. caucasica;NA;NA
Pyrus communis subsp. caucasica	NC_061917.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus communis;Pyrus communis subsp. caucasica;NA;NA
Pyrus pashia	NC_034909.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus pashia;NA;NA;NA
Pyrus pyrifolia	NC_015996.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus pyrifolia;NA;NA;NA
Pyrus ussuriensis	NC_041461.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus ussuriensis;NA;NA;NA
Pyrus ussuriensis x Pyrus communis	NC_065242.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus ussuriensis x Pyrus communis;NA;NA;NA
Pyrus x bretschneideri	NC_065241.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Pyrus;Pyrus x bretschneideri;NA;NA;NA
Quercus infectoria	MN662605.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus infectoria;NA;NA;NA
Quercus infectoria subsp. infectoria	MT934571.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus infectoria;Quercus infectoria subsp. infectoria;NA;NA
Quercus infectoria subsp. veneris	MT934561.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus infectoria;Quercus infectoria subsp. veneris;NA;NA
Quercus robur	AB124991.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus robur;NA;NA;NA
Quercus robur	AF268937.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus robur;NA;NA;NA
Quercus robur	NC_046388.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus robur;NA;NA;NA
Quercus robur subsp. pedunculiflora	HM770030.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus robur;Quercus robur subsp. pedunculiflora;NA;NA
Quercus robur subsp. pedunculiflora	HM770053.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus robur;Quercus robur subsp. pedunculiflora;NA;NA
Quercus robur subsp. robur	MT934726.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Fagaceae;Quercus;Quercus robur;Quercus robur subsp. robur;NA;NA
Raphanus raphanistrum	AB213015.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Raphanus;Raphanus raphanistrum;NA;NA;NA
Raphanus raphanistrum	GQ268043.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Raphanus;Raphanus raphanistrum;NA;NA;NA
Raphanus raphanistrum subsp. landra	AB213018.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Raphanus;Raphanus raphanistrum;Raphanus raphanistrum subsp. landra;NA;NA
Raphanus sativus	KF849831.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Raphanus;Raphanus sativus;NA;NA;NA
Raphanus sativus	NC_024469.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Raphanus;Raphanus sativus;NA;NA;NA
Rheum officinale	NC_058627.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Rheum;Rheum officinale;NA;NA;NA
Rheum rhabarbarum	NC_060489.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Rheum;Rheum rhabarbarum;NA;NA;NA
Rhodomyrtus tomentosa	NC_043848.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Rhodomyrtus;Rhodomyrtus tomentosa;NA;NA;NA
Ribes aureum	AF374816.1	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Grossulariaceae;Ribes;Ribes aureum;NA;NA;NA
Ribes nigrum	KX667935.1	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Grossulariaceae;Ribes;Ribes nigrum;NA;NA;NA
Ribes rubrum	KF718353.1	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Grossulariaceae;Ribes;Ribes rubrum;NA;NA;NA
Ricinus communis	MK797589.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Ricinus;Ricinus communis;NA;NA;NA
Ricinus communis	NC_016736.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Ricinus;Ricinus communis;NA;NA;NA
Rorippa indica	AB871933.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Rorippa;Rorippa indica;NA;NA;NA
Rorippa indica	NC_065833.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Rorippa;Rorippa indica;NA;NA;NA
Rosa canina	NC_047295.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa canina;NA;NA;NA
Rosa gallica	NC_061271.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa gallica;NA;NA;NA
Rosa hybrid cultivar	KT359470.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa hybrid cultivar;NA;NA;NA
Rosa rugosa	NC_044094.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa rugosa;NA;NA;NA
Rosa rugosa f. alboplena	KT359439.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa rugosa;NA;NA;Rosa rugosa f. alboplena
Rosa rugosa x Rosa sertata	NC_062657.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa rugosa x Rosa sertata;NA;NA;NA
Rosa x centifolia	DQ778842.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa x centifolia;NA;NA;NA
Rosa x damascena	NC_061174.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa x damascena;NA;NA;NA
Rubus amabilis	NC_047211.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus amabilis;NA;NA;NA
Rubus caesius	KF718317.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus caesius;NA;NA;NA
Rubus chamaemorus	AJ416464.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus chamaemorus;NA;NA;NA
Rubus idaeus	GQ245407.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus idaeus;NA;NA;NA
Rubus idaeus subsp. strigosus	EF055349.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus idaeus;Rubus idaeus subsp. strigosus;NA;NA
Rubus illecebrosus	LC568811.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus illecebrosus;NA;NA;NA
Rubus occidentalis	NC_060646.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus occidentalis;NA;NA;NA
Rubus phoenicolasius	NC_057144.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus phoenicolasius;NA;NA;NA
Rubus plicatus	HQ324021.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus plicatus;NA;NA;NA
Rubus rosifolius	EF055342.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus rosifolius;NA;NA;NA
Rubus ulmifolius	KF718312.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rubus;Rubus ulmifolius;NA;NA;NA
Rumex acetosa	NC_042390.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;Rumex acetosa;NA;NA;NA
Rumex alpinus	LT160683.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;Rumex alpinus;NA;NA;NA
Rumex patientia	AF303432.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;Rumex patientia;NA;NA;NA
Rumex scutatus	HQ324024.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;Rumex scutatus;NA;NA;NA
Saba comorensis	AF214417.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Apocynaceae;Saba;Saba comorensis;NA;NA;NA
Saccharum officinarum	NC_035224.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Saccharum;Saccharum officinarum;NA;NA;NA
Saccharum spontaneum	AY116259.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Saccharum;Saccharum spontaneum;NA;NA;NA
Saccharum spontaneum	NC_034802.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Saccharum;Saccharum spontaneum;NA;NA;NA
Sagittaria trifolia	NC_044119.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Alismataceae;Sagittaria;Sagittaria trifolia;NA;NA;NA
Salacca zalacca	NC_063109.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Salacca;Salacca zalacca;NA;NA;NA
Salvia elegans	KJ473976.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia elegans;NA;NA;NA
Salvia hispanica	NC_046838.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia hispanica;NA;NA;NA
Salvia officinalis	HQ324026.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia officinalis;NA;NA;NA
Salvia officinalis	KC414296.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia officinalis;NA;NA;NA
Salvia officinalis	NC_038165.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia officinalis;NA;NA;NA
Salvia rosmarinus	AJ505546.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia rosmarinus;NA;NA;NA
Salvia rosmarinus	AY506616.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia rosmarinus;NA;NA;NA
Sambucus nigra	KX667944.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Adoxaceae;Sambucus;Sambucus nigra;NA;NA;NA
Sambucus nigra	NC_045061.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Adoxaceae;Sambucus;Sambucus nigra;NA;NA;NA
Sambucus nigra subsp. caerulea	DQ679834.1	Eukaryota;Streptophyta;Magnoliopsida;Dipsacales;Adoxaceae;Sambucus;Sambucus nigra;Sambucus nigra subsp. caerulea;NA;NA
Sanguisorba minor	AY634771.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Sanguisorba;Sanguisorba minor;NA;NA;NA
Sanguisorba officinalis	NC_044694.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Sanguisorba;Sanguisorba officinalis;NA;NA;NA
Santalum acuminatum	MG650345.1	Eukaryota;Streptophyta;Magnoliopsida;Santalales;Santalaceae;Santalum;Santalum acuminatum;NA;NA;NA
Santalum acuminatum	MG650350.1	Eukaryota;Streptophyta;Magnoliopsida;Santalales;Santalaceae;Santalum;Santalum acuminatum;NA;NA;NA
Scadoxus puniceus	AY278984.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Amaryllidaceae;Scadoxus;Scadoxus puniceus;NA;NA;NA
Schinus molle	AY640463.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Schinus;Schinus molle;NA;NA;NA
Sclerocarya birrea	NC_043919.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Sclerocarya;Sclerocarya birrea;NA;NA;NA
Sclerocarya birrea subsp. caffra	KC479214.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Sclerocarya;Sclerocarya birrea;Sclerocarya birrea subsp. caffra;NA;NA
Scorodophloeus zenkeri	AF365125.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Scorodophloeus;Scorodophloeus zenkeri;NA;NA;NA
Scorodophloeus zenkeri	KF294050.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Scorodophloeus;Scorodophloeus zenkeri;NA;NA;NA
Secale cereale	NC_021761.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;NA;NA;NA
Secale cereale subsp. ancestrale	MH893898.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;Secale cereale subsp. ancestrale;NA;NA
Secale cereale subsp. dighoricum	MH893910.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;Secale cereale subsp. dighoricum;NA;NA
Secale cereale subsp. rigidum	MH893912.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;Secale cereale subsp. rigidum;NA;NA
Secale cereale subsp. segetale	LC645358.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;Secale cereale subsp. segetale;NA;NA
Secale cereale subsp. vavilovii	MH893924.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;Secale cereale subsp. vavilovii;NA;NA
Secale cereale subsp. vavilovii	MH893925.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Secale;Secale cereale;Secale cereale subsp. vavilovii;NA;NA
Sedum rupestre	KJ746394.1	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Crassulaceae;Sedum;Sedum rupestre;NA;NA;NA
Selenicereus megalanthus	LT745445.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Selenicereus;Selenicereus megalanthus;NA;NA;NA
Selenicereus monacanthus	LT745448.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Selenicereus;Selenicereus monacanthus;NA;NA;NA
Selenicereus monacanthus	LT745451.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Selenicereus;Selenicereus monacanthus;NA;NA;NA
Selenicereus monacanthus	LT745453.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Selenicereus;Selenicereus monacanthus;NA;NA;NA
Selenicereus undatus	DQ099941.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Selenicereus;Selenicereus undatus;NA;NA;NA
Semecarpus anacardium	AY594575.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Semecarpus;Semecarpus anacardium;NA;NA;NA
Senegalia senegal	AF195700.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senegalia;Senegalia senegal;NA;NA;NA
Senegalia senegal	AF522976.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senegalia;Senegalia senegal;NA;NA;NA
Senegalia senegal var. leiorachis	GQ872292.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senegalia;Senegalia senegal;NA;Senegalia senegal var. leiorachis;NA
Senegalia senegal var. rostrata	GQ872293.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senegalia;Senegalia senegal;NA;Senegalia senegal var. rostrata;NA
Senna alata	AF365091.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senna;Senna alata;NA;NA;NA
Senna alata	NC_065665.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senna;Senna alata;NA;NA;NA
